parametre,nom_m,polluant,coefficiens,p-valeurs
ma.S.L12,BASSE-TERRE,NO2,-0.0010208151645350373,0.9998929853698959
ma.S.L24,BASSE-TERRE,NO2,-3.675899050506908e-05,0.999905601084337
sigma2,BASSE-TERRE,NO2,84.96264385183832,0.13854594856471694
const,BASSENS,NO2,-598.046317607611,0.0
pression_niveau_mer_Pa,BASSENS,NO2,0.006626238331074012,0.0012830019342959873
var_pression_3h_Pa,BASSENS,NO2,-0.022249763989035526,0.9218741918515518
direction_vent_moyen_10mn_deg,BASSENS,NO2,-0.042324448895566115,0.5942175421753222
vitesse_vent_moyen_10mn_m/s,BASSENS,NO2,1.62095297324734,0.7975332160676982
temperature_K,BASSENS,NO2,-0.3058881587364095,0.6440892395654846
humidite_%,BASSENS,NO2,0.42419489580197095,0.5890937504697749
visibilite_horizontale_m,BASSENS,NO2,0.00027914639734231517,0.4973772140452918
precipitations_24h_mm,BASSENS,NO2,0.08565291329541516,0.9496219206256938
ar.L1,BASSENS,NO2,-0.1730282994244078,0.8417889931560576
ma.L1,BASSENS,NO2,0.5466255473643791,0.5042985937584994
ar.S.L12,BASSENS,NO2,2.6712337117077476e-08,0.9999999696668013
ma.S.L12,BASSENS,NO2,4.457714308949221e-08,0.9999999716265318
ma.S.L24,BASSENS,NO2,5.482723278104618e-12,0.9999999990565837
sigma2,BASSENS,NO2,19.661266650486,0.19643792458047238
const,BASTIA,NO2,-603.867172172633,0.0
pression_niveau_mer_Pa,BASTIA,NO2,0.005665772678837295,0.00012130742548145586
var_pression_3h_Pa,BASTIA,NO2,0.013559368963117172,0.8774810565094714
direction_vent_moyen_10mn_deg,BASTIA,NO2,0.07473954291083018,0.7657623414012535
vitesse_vent_moyen_10mn_m/s,BASTIA,NO2,-0.13003999476224104,0.9834448508585675
temperature_K,BASTIA,NO2,0.1484773776305496,0.7372443268193394
humidite_%,BASTIA,NO2,-0.03443696102738758,0.9570947400517427
visibilite_horizontale_m,BASTIA,NO2,1.6905107160616808e-05,0.9389947131084485
precipitations_24h_mm,BASTIA,NO2,-0.1823840259850545,0.8948033665022177
ar.L1,BASTIA,NO2,0.03711502056271999,0.9903334474882212
ma.L1,BASTIA,NO2,0.17582713940617,0.9547374434219511
ar.S.L12,BASTIA,NO2,0.0,1.0
ma.S.L12,BASTIA,NO2,0.0,1.0
ma.S.L24,BASTIA,NO2,0.0,1.0
sigma2,BASTIA,NO2,13.533296837244542,0.17291317763534697
const,BAUME-LES-DAMES,NO2,-0.005828010780280623,0.0
pression_niveau_mer_Pa,BAUME-LES-DAMES,NO2,0.004583071100873517,0.0
var_pression_3h_Pa,BAUME-LES-DAMES,NO2,0.3612086439957273,0.0
direction_vent_moyen_10mn_deg,BAUME-LES-DAMES,NO2,-0.3924002948667646,0.0
vitesse_vent_moyen_10mn_m/s,BAUME-LES-DAMES,NO2,-0.11033571393316736,0.0
temperature_K,BAUME-LES-DAMES,NO2,-0.9210340236340713,0.0
humidite_%,BAUME-LES-DAMES,NO2,-1.436398148668476,0.0
visibilite_horizontale_m,BAUME-LES-DAMES,NO2,0.0005455339769496732,0.0
precipitations_24h_mm,BAUME-LES-DAMES,NO2,-0.9346904479802826,0.0
ar.L1,BAUME-LES-DAMES,NO2,0.9380272968995372,0.0
ma.L1,BAUME-LES-DAMES,NO2,-0.45174129103458394,0.0
ar.S.L12,BAUME-LES-DAMES,NO2,0.0,
ma.S.L12,BAUME-LES-DAMES,NO2,0.0,
ma.S.L24,BAUME-LES-DAMES,NO2,0.0,
sigma2,BAUME-LES-DAMES,NO2,1.0000000000000002e-10,0.0
const,BAYONNE,NO2,-649.7136080222501,0.0
pression_niveau_mer_Pa,BAYONNE,NO2,0.008666595068268293,2.594432820922815e-06
var_pression_3h_Pa,BAYONNE,NO2,-0.04750548574326599,0.7789233511301478
direction_vent_moyen_10mn_deg,BAYONNE,NO2,-0.06271029608266776,0.4203371004426
vitesse_vent_moyen_10mn_m/s,BAYONNE,NO2,0.36814084899961885,0.9656283727394096
temperature_K,BAYONNE,NO2,-0.7297928704817479,0.1757183885231346
humidite_%,BAYONNE,NO2,0.13508484038775384,0.8258627085954783
visibilite_horizontale_m,BAYONNE,NO2,9.029167826062902e-05,0.7779816606241108
precipitations_24h_mm,BAYONNE,NO2,-0.1655043573120786,0.8886243519421941
ar.L1,BAYONNE,NO2,0.23433913510101828,0.890397360612755
ma.L1,BAYONNE,NO2,0.031019158439750494,0.9844159287293327
ar.S.L12,BAYONNE,NO2,1.4805688107890062e-07,0.9999996888833341
ma.S.L12,BAYONNE,NO2,5.6649530613159584e-08,0.9999999280570924
ma.S.L24,BAYONNE,NO2,3.0346428591260475e-12,0.9999999993624309
sigma2,BAYONNE,NO2,17.473366771627703,0.23676131714698967
const,BEAUTHEIL-SAINTS,NO2,0.0,
pression_niveau_mer_Pa,BEAUTHEIL-SAINTS,NO2,0.0,
var_pression_3h_Pa,BEAUTHEIL-SAINTS,NO2,0.0,
direction_vent_moyen_10mn_deg,BEAUTHEIL-SAINTS,NO2,0.0,
vitesse_vent_moyen_10mn_m/s,BEAUTHEIL-SAINTS,NO2,0.0,
temperature_K,BEAUTHEIL-SAINTS,NO2,0.0,
humidite_%,BEAUTHEIL-SAINTS,NO2,0.0,
visibilite_horizontale_m,BEAUTHEIL-SAINTS,NO2,0.0,
precipitations_24h_mm,BEAUTHEIL-SAINTS,NO2,0.0,
ar.L1,BEAUTHEIL-SAINTS,NO2,0.0,
ma.L1,BEAUTHEIL-SAINTS,NO2,0.0,
ar.S.L12,BEAUTHEIL-SAINTS,NO2,0.0,
ma.S.L12,BEAUTHEIL-SAINTS,NO2,0.0,
ma.S.L24,BEAUTHEIL-SAINTS,NO2,0.0,
sigma2,BEAUTHEIL-SAINTS,NO2,1.0,0.0
const,BEAUVAIS,NO2,900.9817644351892,0.0
pression_niveau_mer_Pa,BEAUVAIS,NO2,-0.004348148699349191,0.49448337545392684
var_pression_3h_Pa,BEAUVAIS,NO2,0.05610096327765026,0.8806209444418982
direction_vent_moyen_10mn_deg,BEAUVAIS,NO2,0.05166156291828587,0.8152513294523136
vitesse_vent_moyen_10mn_m/s,BEAUVAIS,NO2,-2.1640813006076502,0.8486639097862427
temperature_K,BEAUVAIS,NO2,-1.3850084983766706,0.578264814425669
humidite_%,BEAUVAIS,NO2,-0.09711909174547077,0.92672570982137
visibilite_horizontale_m,BEAUVAIS,NO2,-0.0009771344414249974,0.7358031811041976
precipitations_24h_mm,BEAUVAIS,NO2,0.07290931862767584,0.9894731565221252
ar.L1,BEAUVAIS,NO2,-0.21520283916057822,0.874576704559199
ma.L1,BEAUVAIS,NO2,0.49104084815549065,0.7770380525213224
ar.S.L12,BEAUVAIS,NO2,7.611943616388045e-07,0.9999991591729815
ma.S.L12,BEAUVAIS,NO2,4.833032481537984e-07,0.9999995522650286
ma.S.L24,BEAUVAIS,NO2,1.20785363791059e-10,0.9999999986959577
sigma2,BEAUVAIS,NO2,86.35072294520774,0.10302455474239752
const,BELFORT,NO2,136.4985360448378,0.0
pression_niveau_mer_Pa,BELFORT,NO2,0.001319980613325715,0.5522436381372411
var_pression_3h_Pa,BELFORT,NO2,0.05751944271352283,0.6488946567043362
direction_vent_moyen_10mn_deg,BELFORT,NO2,-0.09131870592219143,0.5407682009583421
vitesse_vent_moyen_10mn_m/s,BELFORT,NO2,1.1171265154680405,0.8756265873286906
temperature_K,BELFORT,NO2,-0.7899744520033404,0.3610338674514978
humidite_%,BELFORT,NO2,0.1545027178808926,0.8069494003981095
visibilite_horizontale_m,BELFORT,NO2,-0.00027290354691787553,0.7021255106509826
precipitations_24h_mm,BELFORT,NO2,-1.9564116867702932,0.7031837421817182
ar.L1,BELFORT,NO2,0.11444071748480104,0.925785836625538
ma.L1,BELFORT,NO2,0.18073982863706875,0.8696535505404859
ar.S.L12,BELFORT,NO2,0.0,1.0
ma.S.L12,BELFORT,NO2,0.0,1.0
ma.S.L24,BELFORT,NO2,0.0,1.0
sigma2,BELFORT,NO2,34.44156841692005,0.08611174332807645
const,BELLEVILLE-SUR-MEUSE,NO2,-454.8945037930539,0.0
pression_niveau_mer_Pa,BELLEVILLE-SUR-MEUSE,NO2,0.005431187927335087,0.19613430774652973
var_pression_3h_Pa,BELLEVILLE-SUR-MEUSE,NO2,-0.023288498846010305,0.9369649251281903
direction_vent_moyen_10mn_deg,BELLEVILLE-SUR-MEUSE,NO2,-0.038494456395483184,0.7441755317279756
vitesse_vent_moyen_10mn_m/s,BELLEVILLE-SUR-MEUSE,NO2,3.889845004830915,0.4279495107438257
temperature_K,BELLEVILLE-SUR-MEUSE,NO2,-0.3013629064144488,0.8569544855335686
humidite_%,BELLEVILLE-SUR-MEUSE,NO2,0.1720534950832163,0.7075670568682264
visibilite_horizontale_m,BELLEVILLE-SUR-MEUSE,NO2,4.421126853057611e-05,0.9757397146754184
precipitations_24h_mm,BELLEVILLE-SUR-MEUSE,NO2,-0.8600862506545316,0.8551192927551898
ar.L1,BELLEVILLE-SUR-MEUSE,NO2,-0.5156299837983918,0.6580910064704872
ma.L1,BELLEVILLE-SUR-MEUSE,NO2,0.9569909365525027,0.5343025046515741
ar.S.L12,BELLEVILLE-SUR-MEUSE,NO2,1.787281916214698e-08,0.9999999869964176
ma.S.L12,BELLEVILLE-SUR-MEUSE,NO2,3.154684970176014e-08,0.9999999764804978
ma.S.L24,BELLEVILLE-SUR-MEUSE,NO2,1.0528839677486443e-11,0.9999999996507128
sigma2,BELLEVILLE-SUR-MEUSE,NO2,27.695115431224036,0.5283424562534477
const,BERRE-L'ETANG,NO2,0.0,
pression_niveau_mer_Pa,BERRE-L'ETANG,NO2,0.0,
var_pression_3h_Pa,BERRE-L'ETANG,NO2,0.0,
direction_vent_moyen_10mn_deg,BERRE-L'ETANG,NO2,0.0,
vitesse_vent_moyen_10mn_m/s,BERRE-L'ETANG,NO2,0.0,
temperature_K,BERRE-L'ETANG,NO2,0.0,
humidite_%,BERRE-L'ETANG,NO2,0.0,
visibilite_horizontale_m,BERRE-L'ETANG,NO2,0.0,
precipitations_24h_mm,BERRE-L'ETANG,NO2,0.0,
ar.L1,BERRE-L'ETANG,NO2,0.0,
ma.L1,BERRE-L'ETANG,NO2,0.0,
ar.S.L12,BERRE-L'ETANG,NO2,0.0,
ma.S.L12,BERRE-L'ETANG,NO2,0.0,
ma.S.L24,BERRE-L'ETANG,NO2,0.0,
sigma2,BERRE-L'ETANG,NO2,1.0,0.0
const,BESANCON,NO2,-484.6949579676856,0.0
pression_niveau_mer_Pa,BESANCON,NO2,0.008170583821340704,0.009146444954261384
var_pression_3h_Pa,BESANCON,NO2,0.1449684281843898,0.2551109536529472
direction_vent_moyen_10mn_deg,BESANCON,NO2,-0.031054241026559515,0.7997751558856206
vitesse_vent_moyen_10mn_m/s,BESANCON,NO2,-1.7896278041696658,0.8363900432061171
temperature_K,BESANCON,NO2,-0.997842477417489,0.3468105946191564
humidite_%,BESANCON,NO2,-0.23207147685771629,0.6677316231626695
visibilite_horizontale_m,BESANCON,NO2,-0.0001251249485204806,0.785328460903945
precipitations_24h_mm,BESANCON,NO2,1.9784680542144137,0.456528157540088
ar.L1,BESANCON,NO2,0.07545425528746025,0.949185529703791
ma.L1,BESANCON,NO2,0.24681832801833498,0.8363212513092966
ar.S.L12,BESANCON,NO2,3.1256724589668235e-09,0.9999999960589896
ma.S.L12,BESANCON,NO2,2.3465959259313298e-09,0.9999999975244384
ma.S.L24,BESANCON,NO2,6.57092723003065e-14,0.9999999999988077
sigma2,BESANCON,NO2,43.724455118315895,0.16174716434848768
const,BESSIERES,NO2,0.0,
pression_niveau_mer_Pa,BESSIERES,NO2,0.0,
var_pression_3h_Pa,BESSIERES,NO2,0.0,
direction_vent_moyen_10mn_deg,BESSIERES,NO2,0.0,
vitesse_vent_moyen_10mn_m/s,BESSIERES,NO2,0.0,
temperature_K,BESSIERES,NO2,0.0,
humidite_%,BESSIERES,NO2,0.0,
visibilite_horizontale_m,BESSIERES,NO2,0.0,
precipitations_24h_mm,BESSIERES,NO2,0.0,
ar.L1,BESSIERES,NO2,0.0,
ma.L1,BESSIERES,NO2,0.0,
ar.S.L12,BESSIERES,NO2,0.0,
ma.S.L12,BESSIERES,NO2,0.0,
ma.S.L24,BESSIERES,NO2,0.0,
sigma2,BESSIERES,NO2,1.0,0.0
const,BETHENY,NO2,-100.57398851886164,0.0
pression_niveau_mer_Pa,BETHENY,NO2,0.0024269964124923626,0.6173624784242621
var_pression_3h_Pa,BETHENY,NO2,-0.06298960190534855,0.8254402251709045
direction_vent_moyen_10mn_deg,BETHENY,NO2,-0.04847488279523558,0.5952557087720823
vitesse_vent_moyen_10mn_m/s,BETHENY,NO2,0.9957455315521747,0.8541507113867903
temperature_K,BETHENY,NO2,-0.1957277737867068,0.9137147546506945
humidite_%,BETHENY,NO2,-0.45796712439715215,0.6741025658729412
visibilite_horizontale_m,BETHENY,NO2,-0.0011101149739178979,0.6853131412867888
precipitations_24h_mm,BETHENY,NO2,-0.7539130666445489,0.8659584126306784
ar.L1,BETHENY,NO2,0.060788413814730165,0.9620624368850791
ma.L1,BETHENY,NO2,0.4132005174170942,0.7625142624538177
ar.S.L12,BETHENY,NO2,1.6231515050368838e-07,0.999999897900279
ma.S.L12,BETHENY,NO2,5.6547995203926954e-08,0.9999999774245113
ma.S.L24,BETHENY,NO2,6.0464678366973405e-12,0.9999999993326499
sigma2,BETHENY,NO2,24.853142525860413,0.09686697298861839
const,BETHUNE,NO2,69.96159562526881,0.9150306181968396
pression_niveau_mer_Pa,BETHUNE,NO2,0.0022911840233804147,0.7014081010425334
var_pression_3h_Pa,BETHUNE,NO2,0.0034469884021501615,0.9710657777621106
direction_vent_moyen_10mn_deg,BETHUNE,NO2,-0.1102256477352831,0.23975323080516198
vitesse_vent_moyen_10mn_m/s,BETHUNE,NO2,-0.5007010591091006,0.8810751719098371
temperature_K,BETHUNE,NO2,-1.05656858767541,0.32450832136381436
humidite_%,BETHUNE,NO2,0.41246345055076333,0.32965518745219535
visibilite_horizontale_m,BETHUNE,NO2,9.704604960671266e-05,0.7773421608324137
precipitations_24h_mm,BETHUNE,NO2,-0.6700349600738102,0.8361485025533186
ar.L1,BETHUNE,NO2,0.93126390306179,2.388961188925887e-07
ma.L1,BETHUNE,NO2,-0.7968354313952823,0.10068166215762073
ar.S.L12,BETHUNE,NO2,0.014484553680498752,0.9818568577265925
ma.S.L12,BETHUNE,NO2,0.009983425992304961,0.991991563822816
ma.S.L24,BETHUNE,NO2,3.3416063477404676e-07,0.9999999850552543
sigma2,BETHUNE,NO2,18.092783938141007,0.21519884172688875
const,BIARRITZ,NO2,-670.3702501076468,0.0
pression_niveau_mer_Pa,BIARRITZ,NO2,0.009192524332325695,2.718876523780701e-07
var_pression_3h_Pa,BIARRITZ,NO2,-0.008037218053835948,0.9608953641509048
direction_vent_moyen_10mn_deg,BIARRITZ,NO2,-0.07377777819833746,0.25286717868466646
vitesse_vent_moyen_10mn_m/s,BIARRITZ,NO2,-2.5002931510167086,0.6880070751758298
temperature_K,BIARRITZ,NO2,-0.7270932311452498,0.15228028007153263
humidite_%,BIARRITZ,NO2,-0.17132281746933198,0.8004388158694611
visibilite_horizontale_m,BIARRITZ,NO2,-8.071142855539262e-05,0.8584914375517099
precipitations_24h_mm,BIARRITZ,NO2,0.23483454878228965,0.8730789006041813
ar.L1,BIARRITZ,NO2,-0.040567672432689376,0.9832755657338208
ma.L1,BIARRITZ,NO2,0.4269835991684563,0.8194190505804475
ar.S.L12,BIARRITZ,NO2,0.0,1.0
ma.S.L12,BIARRITZ,NO2,0.0,1.0
ma.S.L24,BIARRITZ,NO2,0.0,1.0
sigma2,BIARRITZ,NO2,13.936837325407204,0.18335788543650866
const,BILLERE,NO2,-83.53930621674844,0.0
pression_niveau_mer_Pa,BILLERE,NO2,0.005608343647161405,0.04936191269614903
var_pression_3h_Pa,BILLERE,NO2,0.05373087639021436,0.7858509629386292
direction_vent_moyen_10mn_deg,BILLERE,NO2,-0.17690967436284427,0.437710635616548
vitesse_vent_moyen_10mn_m/s,BILLERE,NO2,8.614690272019443,0.31065311937932716
temperature_K,BILLERE,NO2,-1.5409983309682456,0.20228717961161424
humidite_%,BILLERE,NO2,-0.041132184942801825,0.9547269497802855
visibilite_horizontale_m,BILLERE,NO2,-3.720567305704831e-05,0.9484715132086934
precipitations_24h_mm,BILLERE,NO2,-1.5655984089580999,0.439502688264505
ar.L1,BILLERE,NO2,0.45223078226458846,0.6550686809234307
ma.L1,BILLERE,NO2,-0.10498882735814263,0.9283279518500008
ar.S.L12,BILLERE,NO2,0.003481348329251301,0.9956533742437125
ma.S.L12,BILLERE,NO2,0.002067243254137394,0.997674488022712
ma.S.L24,BILLERE,NO2,1.0695170799282317e-07,0.9999754329956606
sigma2,BILLERE,NO2,31.619281737581673,0.09693237262085407
const,BLAGNAC,NO2,-482.605787647689,0.0
pression_niveau_mer_Pa,BLAGNAC,NO2,0.0062542002382878475,0.0001369958180729612
var_pression_3h_Pa,BLAGNAC,NO2,-0.1603066111809409,0.476079299180289
direction_vent_moyen_10mn_deg,BLAGNAC,NO2,-0.131102017552555,0.26710974039987345
vitesse_vent_moyen_10mn_m/s,BLAGNAC,NO2,-4.712194015474317,0.14162250598163292
temperature_K,BLAGNAC,NO2,-0.4196629892955799,0.4358277089418099
humidite_%,BLAGNAC,NO2,0.42635263483190244,0.5457378058558335
visibilite_horizontale_m,BLAGNAC,NO2,0.0005375918887456436,0.33818666173045975
precipitations_24h_mm,BLAGNAC,NO2,-2.8270339711463834,0.21561131870347916
ar.L1,BLAGNAC,NO2,0.31547027259876687,0.7725304372315145
ma.L1,BLAGNAC,NO2,0.21572580433187263,0.76273093615127
ar.S.L12,BLAGNAC,NO2,4.915915352131371e-07,0.999999268579222
ma.S.L12,BLAGNAC,NO2,1.2399128110429866e-07,0.9999998936310732
ma.S.L24,BLAGNAC,NO2,2.615522853874429e-12,0.9999999998770076
sigma2,BLAGNAC,NO2,26.474487996219015,0.24664348870973618
const,BLENOD-LES-PONT-A-MOUSSON,NO2,0.0,
pression_niveau_mer_Pa,BLENOD-LES-PONT-A-MOUSSON,NO2,0.0,
var_pression_3h_Pa,BLENOD-LES-PONT-A-MOUSSON,NO2,0.0,
direction_vent_moyen_10mn_deg,BLENOD-LES-PONT-A-MOUSSON,NO2,0.0,
vitesse_vent_moyen_10mn_m/s,BLENOD-LES-PONT-A-MOUSSON,NO2,0.0,
temperature_K,BLENOD-LES-PONT-A-MOUSSON,NO2,0.0,
humidite_%,BLENOD-LES-PONT-A-MOUSSON,NO2,0.0,
visibilite_horizontale_m,BLENOD-LES-PONT-A-MOUSSON,NO2,0.0,
precipitations_24h_mm,BLENOD-LES-PONT-A-MOUSSON,NO2,0.0,
ar.L1,BLENOD-LES-PONT-A-MOUSSON,NO2,0.0,
ma.L1,BLENOD-LES-PONT-A-MOUSSON,NO2,0.0,
ar.S.L12,BLENOD-LES-PONT-A-MOUSSON,NO2,0.0,
ma.S.L12,BLENOD-LES-PONT-A-MOUSSON,NO2,0.0,
ma.S.L24,BLENOD-LES-PONT-A-MOUSSON,NO2,0.0,
sigma2,BLENOD-LES-PONT-A-MOUSSON,NO2,1.0,0.0
const,BLOIS,NO2,393.2924905965045,0.0
pression_niveau_mer_Pa,BLOIS,NO2,-0.00044130983716608995,0.9149626160817388
var_pression_3h_Pa,BLOIS,NO2,-0.05870444273445467,0.6484922803653629
direction_vent_moyen_10mn_deg,BLOIS,NO2,-0.06023531840147341,0.7265705582262441
vitesse_vent_moyen_10mn_m/s,BLOIS,NO2,-7.3827933539701665,0.6634521508565361
temperature_K,BLOIS,NO2,-1.051135080022977,0.39882685642572047
humidite_%,BLOIS,NO2,0.12050626250404899,0.9242473852607425
visibilite_horizontale_m,BLOIS,NO2,5.311745587079768e-05,0.9515284769731135
precipitations_24h_mm,BLOIS,NO2,-1.3313907349484273,0.8840541118446636
ar.L1,BLOIS,NO2,-0.04018927743761593,0.9720071769602224
ma.L1,BLOIS,NO2,0.4721648006030533,0.6730478263172586
ar.S.L12,BLOIS,NO2,1.1470029917293803e-08,0.9999999918209811
ma.S.L12,BLOIS,NO2,3.016209438983658e-08,0.9999999853120923
ma.S.L24,BLOIS,NO2,2.609327406040508e-12,0.9999999986011849
sigma2,BLOIS,NO2,25.824381998832635,0.14586999841974002
const,BOBIGNY,NO2,23.394205095227875,0.0
pression_niveau_mer_Pa,BOBIGNY,NO2,0.004116991900506703,0.6203410171951356
var_pression_3h_Pa,BOBIGNY,NO2,-0.051632618954936975,0.8852462247416397
direction_vent_moyen_10mn_deg,BOBIGNY,NO2,0.013488791834596182,0.9104086198831592
vitesse_vent_moyen_10mn_m/s,BOBIGNY,NO2,-8.580496886105228,0.4210806160813423
temperature_K,BOBIGNY,NO2,-1.2221689354918812,0.684769809005359
humidite_%,BOBIGNY,NO2,-0.32232677930934883,0.5259625414466349
visibilite_horizontale_m,BOBIGNY,NO2,-5.19902312694953e-05,0.974849155965784
precipitations_24h_mm,BOBIGNY,NO2,0.8296549085322417,0.9217659089542801
ar.L1,BOBIGNY,NO2,0.17845661692789547,0.9097815627294913
ma.L1,BOBIGNY,NO2,0.08162100872727213,0.959450352391454
ar.S.L12,BOBIGNY,NO2,0.0030325011279206423,0.9977840442499708
ma.S.L12,BOBIGNY,NO2,0.0021729842892879536,0.999071212585577
ma.S.L24,BOBIGNY,NO2,2.945555285862628e-07,0.999964491520607
sigma2,BOBIGNY,NO2,28.204583055710145,0.19435061578927382
const,BORDEAUX,NO2,-578.1588064103464,0.0
pression_niveau_mer_Pa,BORDEAUX,NO2,0.007753965125877818,0.00629838895938226
var_pression_3h_Pa,BORDEAUX,NO2,-0.025469394424711342,0.9006836773878775
direction_vent_moyen_10mn_deg,BORDEAUX,NO2,-0.07310698613789866,0.5373320331139195
vitesse_vent_moyen_10mn_m/s,BORDEAUX,NO2,0.19492353065424872,0.9776808258272772
temperature_K,BORDEAUX,NO2,-0.6328011138514125,0.5052267610725951
humidite_%,BORDEAUX,NO2,0.2587077773519775,0.7914371851355958
visibilite_horizontale_m,BORDEAUX,NO2,-0.00015061979535792346,0.7828307653138127
precipitations_24h_mm,BORDEAUX,NO2,1.0504731154416693,0.5902915440632693
ar.L1,BORDEAUX,NO2,-0.17537491609480207,0.90334994097119
ma.L1,BORDEAUX,NO2,0.4592330446946771,0.7029372680359607
ar.S.L12,BORDEAUX,NO2,0.0,1.0
ma.S.L12,BORDEAUX,NO2,0.0,1.0
ma.S.L24,BORDEAUX,NO2,0.0,1.0
sigma2,BORDEAUX,NO2,31.770901539664408,0.1956183460680645
const,BOUAYE,NO2,0.0,
pression_niveau_mer_Pa,BOUAYE,NO2,0.0,
var_pression_3h_Pa,BOUAYE,NO2,0.0,
direction_vent_moyen_10mn_deg,BOUAYE,NO2,0.0,
vitesse_vent_moyen_10mn_m/s,BOUAYE,NO2,0.0,
temperature_K,BOUAYE,NO2,0.0,
humidite_%,BOUAYE,NO2,0.0,
visibilite_horizontale_m,BOUAYE,NO2,0.0,
precipitations_24h_mm,BOUAYE,NO2,0.0,
ar.L1,BOUAYE,NO2,0.0,
ma.L1,BOUAYE,NO2,0.0,
ar.S.L12,BOUAYE,NO2,0.0,
ma.S.L12,BOUAYE,NO2,0.0,
ma.S.L24,BOUAYE,NO2,0.0,
sigma2,BOUAYE,NO2,1.0,0.0
const,BOUCHEMAINE,NO2,0.0,
pression_niveau_mer_Pa,BOUCHEMAINE,NO2,0.0,
var_pression_3h_Pa,BOUCHEMAINE,NO2,0.0,
direction_vent_moyen_10mn_deg,BOUCHEMAINE,NO2,0.0,
vitesse_vent_moyen_10mn_m/s,BOUCHEMAINE,NO2,0.0,
temperature_K,BOUCHEMAINE,NO2,0.0,
humidite_%,BOUCHEMAINE,NO2,0.0,
visibilite_horizontale_m,BOUCHEMAINE,NO2,0.0,
precipitations_24h_mm,BOUCHEMAINE,NO2,0.0,
ar.L1,BOUCHEMAINE,NO2,0.0,
ma.L1,BOUCHEMAINE,NO2,0.0,
ar.S.L12,BOUCHEMAINE,NO2,0.0,
ma.S.L12,BOUCHEMAINE,NO2,0.0,
ma.S.L24,BOUCHEMAINE,NO2,0.0,
sigma2,BOUCHEMAINE,NO2,1.0,0.0
const,BOUGUENAIS,NO2,125.19187624254039,0.0
pression_niveau_mer_Pa,BOUGUENAIS,NO2,0.002214968772379664,0.3951953347328142
var_pression_3h_Pa,BOUGUENAIS,NO2,-0.017329482396842594,0.931569252281466
direction_vent_moyen_10mn_deg,BOUGUENAIS,NO2,-0.02582443254015669,0.7277967630550171
vitesse_vent_moyen_10mn_m/s,BOUGUENAIS,NO2,-2.831101697075572,0.5915878912408896
temperature_K,BOUGUENAIS,NO2,-1.1110234644983685,0.2455970396918029
humidite_%,BOUGUENAIS,NO2,0.1636055644500058,0.8438143491545167
visibilite_horizontale_m,BOUGUENAIS,NO2,-0.00025801700857782723,0.6423641340973492
precipitations_24h_mm,BOUGUENAIS,NO2,0.1884476732819298,0.9685952851325113
ar.L1,BOUGUENAIS,NO2,0.21056038727680182,0.8644207437914175
ma.L1,BOUGUENAIS,NO2,0.058745128285645085,0.9665869508679457
ar.S.L12,BOUGUENAIS,NO2,0.0,1.0
ma.S.L12,BOUGUENAIS,NO2,0.0,1.0
ma.S.L24,BOUGUENAIS,NO2,0.0,1.0
sigma2,BOUGUENAIS,NO2,24.98157919183382,0.09770991628854986
const,BOULOGNE-SUR-MER,NO2,0.0,
pression_niveau_mer_Pa,BOULOGNE-SUR-MER,NO2,0.0,
var_pression_3h_Pa,BOULOGNE-SUR-MER,NO2,0.0,
direction_vent_moyen_10mn_deg,BOULOGNE-SUR-MER,NO2,0.0,
vitesse_vent_moyen_10mn_m/s,BOULOGNE-SUR-MER,NO2,0.0,
temperature_K,BOULOGNE-SUR-MER,NO2,0.0,
humidite_%,BOULOGNE-SUR-MER,NO2,0.0,
visibilite_horizontale_m,BOULOGNE-SUR-MER,NO2,0.0,
precipitations_24h_mm,BOULOGNE-SUR-MER,NO2,0.0,
ar.L1,BOULOGNE-SUR-MER,NO2,0.0,
ma.L1,BOULOGNE-SUR-MER,NO2,0.0,
ar.S.L12,BOULOGNE-SUR-MER,NO2,0.0,
ma.S.L12,BOULOGNE-SUR-MER,NO2,0.0,
ma.S.L24,BOULOGNE-SUR-MER,NO2,0.0,
sigma2,BOULOGNE-SUR-MER,NO2,1.0,0.0
const,BOURG-EN-BRESSE,NO2,-656.1775443923019,0.0
pression_niveau_mer_Pa,BOURG-EN-BRESSE,NO2,0.008959373211924438,0.0052471841135272035
var_pression_3h_Pa,BOURG-EN-BRESSE,NO2,0.0036104038645385253,0.9848292323387987
direction_vent_moyen_10mn_deg,BOURG-EN-BRESSE,NO2,-0.1075558393517896,0.3016846185235289
vitesse_vent_moyen_10mn_m/s,BOURG-EN-BRESSE,NO2,3.1316854360442434,0.7254189842189267
temperature_K,BOURG-EN-BRESSE,NO2,-0.7495014484079531,0.4971795726741798
humidite_%,BOURG-EN-BRESSE,NO2,-0.17038720067240862,0.8416411849363531
visibilite_horizontale_m,BOURG-EN-BRESSE,NO2,0.0002923085932707682,0.6598505281727374
precipitations_24h_mm,BOURG-EN-BRESSE,NO2,0.5345670135848684,0.8756504799571465
ar.L1,BOURG-EN-BRESSE,NO2,0.07829198734468884,0.9427982222004806
ma.L1,BOURG-EN-BRESSE,NO2,0.2800868457043718,0.7862367151105596
ar.S.L12,BOURG-EN-BRESSE,NO2,1.1087965006190712e-07,0.9999998746525302
ma.S.L12,BOURG-EN-BRESSE,NO2,1.936142737815114e-07,0.9999998876005652
